% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=387734, Fri Nov 28 01:07:11 2025
1 10 -0.06443556754372626 -0.016568648203947475 0.013443282477001346 0.07522331001506591 0.9231352367354996 0.9570406349726454 0.9827948143105051 0.986031413736088 0.9961707563382869 1.0110583126303785 1.0155908457573681 1.043043204809936 1.076936386881561
2 20 -0.06443556754372626 -0.016568648203947475 0.013443282477001346 0.07522331001506591 0.9231352367354996 0.9570406349726454 0.9827948143105051 0.986031413736088 0.9961707563382869 1.0110583126303785 1.0155908457573681 1.043043204809936 1.076936386881561
3 30 -0.06443556754372626 -0.016568648203947475 0.013443282477001346 0.07522331001506591 0.9231352367354996 0.9570406349726454 0.9827948143105051 0.986031413736088 0.9961707563382869 1.0110583126303785 1.0155908457573681 1.043043204809936 1.076936386881561
4 40 -0.06443556754372626 -0.016568648203947475 0.013443282477001346 0.07522331001506591 0.9231352367354996 0.9570406349726454 0.9827948143105051 0.986031413736088 0.9961707563382869 1.0110583126303785 1.0155908457573681 1.043043204809936 1.076936386881561
5 50 -0.06443556754372626 -0.016568648203947475 0.013443282477001346 0.07522331001506591 0.9231352367354996 0.9570406349726454 0.9827948143105051 0.986031413736088 0.9961707563382869 1.0110583126303785 1.0155908457573681 1.043043204809936 1.076936386881561
6 60 -0.06443556754372626 -0.016568648203947475 0.013443282477001346 0.07522331001506591 0.9231352367354996 0.9570406349726454 0.9827948143105051 0.986031413736088 0.9961707563382869 1.0110583126303785 1.0155908457573681 1.043043204809936 1.076936386881561
7 70 -0.06443556754372626 -0.016568648203947475 0.013443282477001346 0.07522331001506591 0.9231352367354996 0.9570406349726454 0.9827948143105051 0.986031413736088 0.9961707563382869 1.0110583126303785 1.0155908457573681 1.043043204809936 1.076936386881561
8 80 -0.06443556754372626 -0.016568648203947475 0.013443282477001346 0.07522331001506591 0.9231352367354996 0.9570406349726454 0.9827948143105051 0.986031413736088 0.9961707563382869 1.0110583126303785 1.0155908457573681 1.043043204809936 1.076936386881561
9 90 -0.06443556754372626 -0.016568648203947475 0.013443282477001346 0.07522331001506591 0.9231352367354996 0.9570406349726454 0.9827948143105051 0.986031413736088 0.9961707563382869 1.0110583126303785 1.0155908457573681 1.043043204809936 1.076936386881561
10 100 -0.37300266602807175 -0.10367989979529274 0.058906799450966926 0.19633717936550776 0.7070928683162864 0.7968780527875731 0.8664164869589353 0.9059367785595709 0.949847523877648 1.0241212662598214 1.1368480045482119 1.1845492949582876 1.2833514579751844
