% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, interquartile range, further/more values", seed=387734, Fri Nov 28 01:07:11 2025, <python>{}</python>
1 10 0.29281691483985106 1.0000444454321133 0.633556123678538 6.3355612367853797e-01 0.7761727077514717 0.9685769635096229 0.19958567979597064   
2 20 0.2848211550736552 1.2051649237543225 0.4278564548878424 4.2785645488784241e-01 0.6969251939549452 0.731620574523262 0.13689077971263353   
3 30 0.27400694301977263 1.253228023257265 0.4278564548878424 4.4614663925066755e-01 0.5180020058337345 0.8655805793634366 0.11461355431411557   
4 40 0.28578229252178605 1.335240395364215 0.4278564548878424 4.6289318002313273e-01 0.5744838721412485 0.6903310100400042 0.13154082049382143   
5 50 0.2807535385587157 1.486050240583044 0.4090900768367184 4.0909007683671839e-01 0.48975522034771257 0.6310089277979043 0.08073215816478518   
6 60 0.2869535679959302 1.543366294750267 0.40843969664314317 4.0843969664314317e-01 0.45948197884068154 0.5524950021850688 0.06820455544387971   
7 70 0.2942131990476095 1.5616049640324698 0.32739803791991806 3.2739803791991806e-01 0.45847907442550195 0.5541305181840424 0.01651409791880154   
8 80 0.3241330721022308 1.6666018723573341 0.23087953021078134 2.3087953021078134e-01 0.4281076377274172 0.9014395189327515 0.13400390545537333   
9 90 0.34391661203241713 1.7106744155519928 0.19209762258989216 1.9209762258989216e-01 0.6659925741078319 0.996301681182646 0.4841148259336393   
10 100 0.3451368883255452 1.7277654773282551 0.19209762258989216 3.5317212256768193e-01 0.6183716535735941 0.9981471463296956 0.18081043065905178   
11 110 0.33824003404855896 1.8421754993414838 0.19209762258989216 2.6970587518789713e-01 0.4106810334444114 0.47861219967247215 0.11291212018052055   
12 120 0.34037218109353906 1.8565245554247212 0.18988399139115497 1.8988399139115497e-01 0.482387553176556 0.5658152761916735 0.10314471124769808   
13 130 0.33812753706755594 1.881098951631499 0.18988399139115497 2.4558596773627162e-01 0.46228143953180956 0.9495231878435496 0.1605347610582265   
14 140 0.33234632571169637 1.8686403295360117 0.18988399139115497 2.5051547408538932e-01 0.5801919055885937 0.8813257354490069 0.23087464025396376   
15 150 0.3375527482830679 1.888349698585197 0.18988399139115497 3.5321917370437006e-01 0.6001411258759529 0.9996536372829841 0.22798969094212718   
16 160 0.3254804350291157 1.9120873232030324 0.18988399139115497 3.7482198189832294e-01 0.4828202456660359 0.6759315757214333 0.14716845602862305   
17 170 0.32307043532827584 2.0458239726268945 0.18988399139115497 3.8038042982062636e-01 0.43444636984477514 0.8458300089329165 0.12129470242603568   
18 180 0.30320310116880883 1.9973806016461775 0.18988399139115497 3.5875857268971900e-01 0.47152282350819563 0.9878742303289615 0.15435265074240323   
19 190 0.301716759951921 2.0047062229041166 0.18988399139115497 2.7455408999395925e-01 0.4284209763260066 0.7875529391072564 0.14858401303962943   
20 200 0.29366260091688834 2.0182069674246472 0.18988399139115497 2.7543081032803740e-01 0.42904143931477123 0.5974378255256746 0.17833709531619946   
21 210 0.27161053838123095 2.0917152176926734 0.18988399139115497 2.4214766089153816e-01 0.4895367269461942 0.6671777353337278 0.22883043377674583   
22 220 0.23173670208937117 2.162123958097544 0.18988399139115497 2.8428975282800983e-01 0.36575344498650775 0.771966921773643 0.1207697522174418   
23 230 0.24310760925071198 2.3872060719389143 0.18988399139115497 2.5705186307966577e-01 0.34496446818874515 0.6238164064008678 0.10370070343570592   
24 240 0.2496413929867647 2.587126747372978 0.18988399139115497 2.1583928129091345e-01 0.43167620130176754 0.600932894109931 0.18913656663322942   
25 250 0.24937453284765468 2.5660357248037067 0.18988399139115497 2.1739851051279613e-01 0.3592755165638577 0.8218646209825149 0.10089890762170017   
26 260 0.2292749471009129 2.7029388977147106 0.18988399139115497 2.3581669949616280e-01 0.3595894955515373 0.4350696428651817 0.0835843195630448   
27 270 0.22371145182042718 2.6872184313569605 0.08549783652274046 8.5497836522740456e-02 0.45163133045896264 0.9420405818069962 0.23028076670458475   
28 280 0.21231729012433828 2.8772268011218696 0.08549783652274046 1.8700688787287878e-01 0.32110828214518905 0.5256749065950451 0.1838056012200765   
29 290 0.19840979413691923 3.052280787985159 0.08549783652274046 1.4512701133825878e-01 0.3178816733943405 0.8564842087193374 0.28191591239724045   
30 300 0.1899824355715198 3.23290249744345 0.08549783652274046 1.0435007638312910e-01 0.22070438910846646 0.5331888683487089 0.07553657099655964   
31 310 0.1753150214071325 3.3455063225034642 0.08549783652274046 1.3835880938891598e-01 0.277052991902222 0.81852754874145 0.12749341337895137   
32 320 0.1580815107122949 3.3423946680928456 0.08549783652274046 1.4754486504191489e-01 0.2825033384086507 0.5587626198404765 0.12789618503113398   
33 330 0.14663940985338803 3.48053949159016 0.05490808227993049 5.4908082279930492e-02 0.21041659232797216 0.45626829953671 0.1886103240889021   
34 340 0.13719687623685245 3.407505144330065 0.05490808227993049 8.7981115462015036e-02 0.17929714667227914 0.33571943260472514 0.098654363611694   
35 350 0.12806505574804306 3.5732803153748263 0.05490808227993049 6.1240084707257281e-02 0.22376050981281426 0.5053980706463297 0.28382901179482734   
36 360 0.12776582090034747 3.6241172534262924 0.04425337401435914 4.4253374014359137e-02 0.1735591715722733 0.21097492882960012 0.073815727124796   
37 370 0.14366990095617335 3.71572236801198 0.04425337401435914 6.0391262580286820e-02 0.19339883270511715 0.4305360404415599 0.15762936744653977   
38 380 0.13237676358382636 4.145897383078714 0.04425337401435914 5.3146782796586911e-02 0.1749931332253779 0.8280365509246218 0.12681919523210372   
39 390 0.1307128941842678 4.2880319069088255 0.04425337401435914 4.8153627426741341e-02 0.14718339690655635 0.3417450899631914 0.10595325535602607   
40 400 0.13271846089841813 4.623250089171421 0.04425337401435914 8.0200183311464834e-02 0.11190678223750139 0.5213829421617007 0.09132240720675877   
41 410 0.12630810091594258 4.878648906696744 0.04425337401435914 6.2654429739294248e-02 0.10034800108833575 0.33236821490512736 0.0709222900210551   
42 420 0.12345809454205552 5.073978672171375 0.024833549331748195 2.4833549331748195e-02 0.11907034056040156 0.200153756656281 0.08143776849643047   
43 430 0.1257079792226388 5.325413466251763 0.024833549331748195 5.1007669928627042e-02 0.12772998615265252 0.32201819830003764 0.18645981027989522   
44 440 0.12489300743677867 5.401116259146696 0.024833549331748195 6.7598643442921436e-02 0.09318951602127634 0.1842506443422285 0.07789174352659323   
45 450 0.11599197210271905 5.510940364201507 0.024833549331748195 5.8098597973262001e-02 0.13354236330524227 0.21440831148250006 0.08882176912128326   
46 460 0.11411351478295886 5.579923788543942 0.024833549331748195 3.1022933375177364e-02 0.10090601541605115 0.1540651192731356 0.03606284536124149   
47 470 0.1200189911416643 5.783215758085126 0.024833549331748195 4.2895548608279821e-02 0.12116355434681236 0.3447519748283834 0.12004883116291609   
48 480 0.12192738688262668 6.123893813020974 0.024833549331748195 7.1559678080028721e-02 0.1596879814386386 0.21447329578433327 0.09746886269989652   
49 490 0.11588923628121511 6.303789007225059 0.024833549331748195 4.2615281905682201e-02 0.10580281428233862 0.20737982361318197 0.0327997827647184   
50 500 0.10879108166583175 6.783337842748504 0.024833549331748195 6.0585510074709359e-02 0.1073974772111963 0.20386408009739443 0.051820413983552416   
51 510 0.10324287864790889 7.034815680877978 0.024833549331748195 3.0855872841546783e-02 0.0641605565542207 0.16682907259405688 0.04334292273358309   
52 520 0.09156670664786308 7.2281620533309985 0.024833549331748195 4.1159487222621305e-02 0.07090316031968125 0.11001488670723136 0.02839877064354579   
53 530 0.08686630920251093 7.040854778875062 0.024833549331748195 3.2692511310938865e-02 0.05268878109514741 0.1379688907332468 0.019501584949577322   
54 540 0.08859173051514119 7.446084124612942 0.024833549331748195 2.5412435211570328e-02 0.045141405286980296 0.08148424338762084 0.03373134908133435   
55 550 0.09038737260847307 7.614693458125758 0.019697638452585542 1.9697638452585542e-02 0.04661109729502344 0.1100256102570375 0.03333101212077405   
56 560 0.09334215991167036 7.808158630925371 0.019697638452585542 2.2753670243687463e-02 0.08402691284854802 0.16489166799077692 0.05889233552026529   
57 570 0.09039902685085058 8.135634829669748 0.019697638452585542 2.8010542001093541e-02 0.04080695282539226 0.1599335606669242 0.018891247056106786   
58 580 0.08577392502392156 8.426286359855283 0.019697638452585542 3.1613257454374488e-02 0.04605426238148269 0.07638018328614748 0.016644321049431365   
59 590 0.07815552734952026 8.247111639155907 0.019697638452585542 3.2834690857280746e-02 0.052575408380828526 0.08064653253755794 0.019918147740512593   
60 600 0.06877439262803671 8.434755796279386 0.019697638452585542 3.0458474811433489e-02 0.04667517031913604 0.06148338846022805 0.013644624850437381   
61 610 0.06828719235541925 9.082124687257858 0.009226375062597603 9.2263750625976026e-03 0.030657485832079057 0.05821418314782645 0.028997465356567997   
62 620 0.06880911512543078 9.622874480567347 0.007743587083327119 7.7435870833271192e-03 0.025935171300496163 0.03908108429921531 0.010237903208764498   
63 630 0.06982520250430453 9.91856710436475 0.004408512870067383 4.4085128700673826e-03 0.015722515663354697 0.04669408270084385 0.01546024277132485   
64 640 0.07195041377775276 9.86863781154332 0.004408512870067383 6.8675211412468906e-03 0.015102893681512408 0.05308232828885007 0.01210707866610572   
65 650 0.07346961182495486 10.465401921393184 0.004201089220900456 4.2010892209004558e-03 0.026490869361038505 0.06985445479074082 0.019308406527091537   
66 660 0.07463652775020824 10.775575527156155 0.004201089220900456 9.5141809417600420e-03 0.01715756824518344 0.05275849833233415 0.031189848508661355   
67 670 0.07350558130376114 11.28565968179164 0.004201089220900456 7.6129060028048423e-03 0.015199796419837264 0.03128148602101066 0.010804437378037046   
68 680 0.06954270606350463 11.985308934677661 0.002431097185798148 2.4310971857981478e-03 0.021887783767394753 0.04437046239068476 0.017309236403319384   
69 690 0.061789703978713105 12.383607906184148 0.002431097185798148 3.8871725264483237e-03 0.02040998178926634 0.03118956454619448 0.017072546227651086   
70 700 0.05955196421525832 12.306530357449025 0.0010697648676384341 1.0697648676384341e-03 0.010009467784573012 0.0482176183548757 0.005288014894293425   
71 710 0.06600844238789505 12.595570256640963 0.0010697648676384341 3.6019883086192417e-03 0.007229212065172241 0.012563158710637512 0.004367177268339795   
72 720 0.06913805516048349 12.653598813454158 0.0010697648676384341 3.7110168550728018e-03 0.012300293911501003 0.03569687510056119 0.012039486920444542   
73 730 0.06478847809107975 13.484900311181342 0.0010697648676384341 7.5561018643872657e-03 0.01686817750172065 0.05308652429694061 0.007342532064471663   
74 740 0.057920469191946176 13.543300081720409 0.0010697648676384341 3.1854678911842349e-03 0.015026058934609066 0.027447679049896867 0.00781644368102774   
75 750 0.05343053293589428 14.101203672670708 0.0010697648676384341 2.5332812193413767e-03 0.01038269396312752 0.01748938283026935 0.006119178286028482   
76 760 0.048701421751584074 13.844573694533212 0.0010697648676384341 2.7301139905718808e-03 0.008130300509237243 0.015549064756392617 0.005449638287959524   
77 770 0.0478144819544682 14.440721908541452 0.0010697648676384341 1.8021579723764836e-03 0.005282884983246694 0.017338736829514145 0.0048903888525621   
78 780 0.04566887209146835 15.41191994003516 0.0010697648676384341 1.1536204229736224e-03 0.005181033309979988 0.010173604313706508 0.0027993526389581413   
79 790 0.03932168404368309 15.697979107587063 0.0009345286696225141 9.3452866962251413e-04 0.002219483539242728 0.007418596831913149 0.004602315810364632   
80 800 0.03448658862990083 16.013975872235243 0.0005399314969100066 5.3993149691000664e-04 0.00314844673008563 0.009835543323187479 0.0027116443558727887   
