% # columns="iteration, evaluation, sigma, max axis length,  min axis length, all principal axes lengths  (sorted square roots of eigenvalues of C)", seed=387734, Fri Nov 28 01:07:11 2025
1 10 0.29281691483985106 1.0000444454321133 1.0 1.0 1.0000055555709877 1.0000111111728396 1.0000166668055563 1.0000222224691375 1.0000277781635838 1.0000333338888951 1.0000388896450716 1.0000444454321133
2 20 0.2848211550736552 1.1042585579046285 0.9162717368712068 0.9162717368712068 0.9443500315253166 0.9736093310468644 0.9972592950600897 0.9992529950338696 1.002426957540324 1.0040870281548624 1.0343225928398754 1.1042585579046285
3 30 0.27400694301977263 1.115917613904871 0.8904346162037531 0.8904346162037531 0.906959699193158 0.9474386405164068 0.9682494216318472 0.9834694590033158 0.9988484121883235 1.0292699962380807 1.0674811951885192 1.115917613904871
4 40 0.28578229252178605 1.1473105336352103 0.8592539123430708 0.8592539123430708 0.89174275509989 0.9407012375277712 0.9489772348310435 0.9659003407184639 0.9718513768037932 1.0059531677094906 1.0787148009053962 1.1473105336352103
5 50 0.2807535385587157 1.2447103512265 0.8375964131186739 0.8375964131186739 0.8640043730489678 0.8994043677032706 0.9257128275612313 0.9506448509301393 0.9771295973457282 1.0270669800382646 1.083336801919041 1.2447103512265
6 60 0.2869535679959302 1.238119993170975 0.8022204433143435 0.8022204433143435 0.8539667578820718 0.8695025378664643 0.9203312678758184 0.9444892424390969 0.9763817991087038 1.0128628759750582 1.1373154695100902 1.238119993170975
7 70 0.2942131990476095 1.214569418723296 0.7777699525153674 0.7777699525153674 0.8205171433351741 0.855103248757172 0.9198537433209253 0.9325800715200853 0.9838176244075778 1.0037108383993585 1.1888689313217946 1.214569418723296
8 80 0.3241330721022308 1.2627919631938205 0.7577046348853895 0.7577046348853895 0.7874288285706487 0.8470666781036819 0.9027750563646116 0.91972864995974 0.987615604051356 1.0334465403637332 1.1717807062819423 1.2627919631938205
9 90 0.34391661203241713 1.2822587289436564 0.7495632817597865 0.7495632817597865 0.7746641416426869 0.8412692719410177 0.8987109385137789 0.9309036119198193 0.9933134510872389 1.062262532549012 1.151436062337502 1.2822587289436564
10 100 0.3451368883255452 1.2806039295960001 0.7411908308159235 0.7411908308159235 0.7606156020400406 0.8040818437920719 0.8999105943717326 0.9353844687861336 0.9925017509329435 1.0938200755960812 1.1469714314157409 1.2806039295960001
