% # columns="iteration, evaluation, void, void, void, xmean", seed=387734, Fri Nov 28 01:07:11 2025, <python>{}</python> # scaling_of_variables: 1, typical_x: 0
18 180 0 0 0 2.94622495279603 1.7621138542394394 4.5517436469907455 3.125569198350693 6.029346153140734 4.889483549247293 1.3552496441980946 3.848170651269382 2.5034552403350983
19 190 0 0 0 3.130343187938061 1.722570940697101 4.69078132105437 3.3297284135235232 6.183041414249583 4.931899450612253 1.1779668406483712 3.865009411714236 2.4429068323442076
20 200 0 0 0 3.192583939777802 1.8431256856227711 4.886427246639257 3.3921596424526084 6.2210527463192715 5.039424401099119 1.4962047861902257 3.896750241327033 2.5656165015606005
21 210 0 0 0 3.289996848858893 1.7995285428024015 4.857072368630928 3.3341656802662594 6.183643434278102 5.003607357660536 1.7254884544570601 3.9879356699209625 2.582130881415419
22 220 0 0 0 3.296312141407428 1.8129348148543212 4.729303458656924 3.329408168769858 6.19121705732787 4.884587715661169 1.6482757241042019 3.893450284170021 2.5437814431409973
23 230 0 0 0 3.367559012362438 1.7801395667329811 4.79340270920938 3.1159607128866553 6.197911491577874 4.846066956478646 2.1712318086503113 3.977843335716863 2.657173285533597
24 240 0 0 0 3.3110377953947965 1.9081221383366698 4.6293408593369625 3.1587397814753078 6.0104375571650515 4.720330010523279 2.286865040837828 3.9163135607285344 2.6122843900761725
25 250 0 0 0 3.348070296343701 2.1189410431772466 4.797889158446207 3.2373306143022282 6.035471455073834 4.868486472919001 2.3146572903333746 3.938728458970808 2.7005271191697005
26 260 0 0 0 3.3320924303436406 2.1440123238072353 4.927918510227676 3.14592194267055 6.139770344805188 4.963501891837039 2.2210216390821964 4.092107889464659 2.6797807174286503
27 270 0 0 0 3.291927901242868 2.0218789577750806 5.177446596026232 3.094006662956227 6.069194393616561 5.165809466968988 2.195837619978587 4.068163126422614 2.735444524587388
28 280 0 0 0 3.1807259529107688 1.988905415637771 5.060439887737075 3.111312141963481 6.341069924370041 5.095501083365164 2.022922407353831 4.094042956963084 2.780728251122334
29 290 0 0 0 3.2154832990425795 1.9233896943132294 4.926455742484882 2.959082095143207 6.243255409376902 4.970481414313374 2.0623806385131913 4.080165292621306 2.8927924313458497
30 300 0 0 0 3.134451911530367 1.9636762194868769 4.768894643512908 2.903977129803918 6.211576113588303 4.828379006518591 2.1345821764800434 4.057083752708048 2.880987844693199
31 310 0 0 0 3.1652329461085005 1.7781024495664395 4.865352288591783 2.9500205457322117 6.248317536924351 4.915239117953209 2.165971091796699 4.000907089037222 2.853706879646405
32 320 0 0 0 3.1218676209530645 1.8697174983618234 4.84922587402551 2.8460947484162302 6.162700262473607 4.864521795788886 2.1581505222499353 4.012152829387887 2.826017753010481
33 330 0 0 0 3.1392896510344945 1.7480943640622022 4.907246070487635 2.867321381401782 6.213570112017264 4.929481173249841 2.043588382152022 3.9489313965783897 2.8956052709907083
34 340 0 0 0 3.130453645195871 1.7365113623756863 4.942326104113019 2.9503557195669314 6.150566265631531 4.999383778600247 2.1255390162036814 3.8908549543693924 2.9257293081098594
35 350 0 0 0 3.1478534428252813 1.670736252265777 4.885677904435268 2.992759871256047 6.043863267819267 4.928139320507677 2.1010398773636205 3.891296058049365 2.871541527683951
36 360 0 0 0 3.1742586691491117 1.6674870356182971 4.836167486397541 3.0318173959269514 5.962250160068862 4.868040111117864 2.0535199443992282 3.8260170982763246 2.9122936528562433
37 370 0 0 0 3.197502167474884 1.6033880118315604 4.796600577466684 3.2196391430372255 5.906993662328502 4.837311061324722 1.82771465048055 3.753837871152973 2.926132560606527
38 380 0 0 0 3.162726845472334 1.5891960466607173 4.82034718563055 3.0273353075366636 6.002499180856263 4.831252678703801 1.9757215566853725 3.7313310962976334 2.8972633799111223
39 390 0 0 0 3.1643039036820055 1.4836170905009514 4.795881313455001 3.057673731683447 5.992016143678688 4.827241760873192 1.778720184962253 3.6939886416992564 2.9078501481413928
40 400 0 0 0 3.1744825662497242 1.4509398661345183 4.815515759118292 3.128793666589921 5.9425098624615424 4.8870231046725205 1.613961938444704 3.7065410654223143 2.925641267589534
41 410 0 0 0 3.1573930771693113 1.4650150410788847 4.858876073896865 3.2419196856413732 5.918779080320689 4.932765877316555 1.6907801975779007 3.6715375921380127 2.9342771486557937
42 420 0 0 0 3.161457101561114 1.5132799673726323 4.9518168589013944 3.3013881980643007 5.9357952268858085 5.000192120025209 1.6903157833328804 3.766683342332569 2.9415452153007973
43 430 0 0 0 3.1790192298960545 1.5746174155900112 4.978383027408986 3.3069749028890416 5.908468681740008 5.0080487912142555 1.72076387577231 3.896877241471804 2.9270211482081767
44 440 0 0 0 3.1774156632666912 1.461384669846482 5.02346992295264 3.3573040677867456 5.9529278053216945 5.05818065553439 1.611677433009591 3.854989995475319 2.9410362273807187
45 450 0 0 0 3.186903186233597 1.4399355220322398 4.961151548187132 3.32995117337492 5.841341720615446 4.980332389526796 1.646051144506202 3.8365333848377343 2.9139437641224517
46 460 0 0 0 3.17242273259873 1.4828697651544207 4.964259181377218 3.2740557280474225 5.784380756824146 5.001594031080714 1.5776000099109697 3.875903279934978 2.9389589074846807
47 470 0 0 0 3.154980546301598 1.4572404856511043 4.924103838641438 3.316729308553569 5.712205272844141 4.9566277137797545 1.5951178463397953 3.981366226579654 2.931504583909819
48 480 0 0 0 3.123413345457161 1.464351012333778 4.956953564409693 3.2575710875399477 5.705409815025405 5.00188333732506 1.6693935686782944 4.029584209675332 2.926495808999551
49 490 0 0 0 3.1374763320721444 1.44511592460673 4.92104830119047 3.4009383817542407 5.648801560449093 4.98975444764478 1.553006767617736 3.8871988576807177 2.9173985889937635
50 500 0 0 0 3.1568875570919377 1.4397785535324108 4.97537770220997 3.4304453619264743 5.606471204972655 5.041278312502583 1.5560697163551016 3.9550262475166766 2.941006606245928
51 510 0 0 0 3.147340795855499 1.439781952755688 4.931712936886841 3.448443669603359 5.614568397957868 4.982884648907863 1.5186354199979533 4.0190303000377865 2.9450968362428362
52 520 0 0 0 3.1670434512035537 1.441097996459917 4.915054318641692 3.348775348852454 5.687517674518737 4.957676879773018 1.5608983346736993 3.9280402226123634 2.9561730889229403
53 530 0 0 0 3.1645747843370713 1.4361799764184755 4.931121432761533 3.45170859292838 5.725579887822986 4.973295104074105 1.4177569767467402 3.9456728898992433 2.919280290961497
54 540 0 0 0 3.168860659126097 1.4192554727241908 4.97668073467939 3.5480387577837256 5.695534374982208 5.017444760288373 1.2754078505435937 3.905434093301924 2.929181139072346
55 550 0 0 0 3.1793268988550047 1.359752497208711 4.922541254013981 3.533553793046375 5.678580964676853 4.955335938999832 1.2644217421910156 3.7783995458358874 2.937488093445756
56 560 0 0 0 3.1756760495448297 1.296394414729842 4.995217085122807 3.5631473615601745 5.665802624586386 5.030765841512996 1.322542434847413 3.7368712447558328 2.9303993188189517
57 570 0 0 0 3.1640345023524925 1.3132165272493908 5.031753445967919 3.4973216483981844 5.632296827928158 5.046761487876038 1.4183124230340605 3.790138701672061 2.9189140253813095
58 580 0 0 0 3.1581241830445066 1.3616441991067267 5.085119491627037 3.5300652915328525 5.727599954685083 5.110055794208462 1.3866197235820104 3.8234837671107584 2.926111021577585
59 590 0 0 0 3.161077871011563 1.325694880562939 5.086384449373744 3.5330641710038972 5.691738453315527 5.119598367437975 1.3686592216384972 3.8733234602741917 2.9415822322412835
60 600 0 0 0 3.1740553109426006 1.314364522658269 5.013557870511053 3.543510564232582 5.693154651489522 5.041208712422651 1.3811416193352162 3.8068161501232636 2.9407988310996025
61 610 0 0 0 3.150902366272584 1.275394279384635 5.005914494924962 3.5774018662254448 5.623734308450588 5.027651540680452 1.2759931563982034 3.73560299442466 2.938882935778438
62 620 0 0 0 3.1503339773087524 1.2937291362034753 4.983456225861537 3.5166636159042293 5.634641864061983 5.002631236017092 1.3149101403852468 3.6822963725704145 2.926731398956643
63 630 0 0 0 3.150761085932611 1.327846411344551 5.002556229096022 3.5804306465320432 5.577795468065147 5.018666044712921 1.2715443875000372 3.7205735293014652 2.9409370471167335
64 640 0 0 0 3.1513719657128223 1.2544623438473426 4.979687039459588 3.574845265091981 5.528841710219468 4.97960985596615 1.2032044172850676 3.660414329382404 2.9205524110752124
65 650 0 0 0 3.156465398501506 1.3216813915639665 5.034856728299511 3.578985190329757 5.491963000461526 5.040446897524875 1.2614818015112554 3.7441282346444322 2.9448314062145036
66 660 0 0 0 3.1497811233963606 1.3446752160181057 5.0529664229066045 3.5647816133179546 5.481081944170241 5.049035174998356 1.2263727171283352 3.7352281019651823 2.9282080785821667
67 670 0 0 0 3.1484661821511337 1.3275064891066826 5.050495194345289 3.588326914176026 5.435316482329926 5.042639776893552 1.1868701777358983 3.711398081600353 2.9203756156339455
68 680 0 0 0 3.14767506434254 1.3140891485832134 5.086706153309005 3.616686370013866 5.437307196024802 5.073242987496335 1.1456704240267552 3.7201262490181284 2.9249675869375196
69 690 0 0 0 3.1535689845887243 1.3066683021323227 5.050367019299584 3.607047565801331 5.451706272942507 5.042916822613285 1.129450005229618 3.704243171650599 2.931648757867339
70 700 0 0 0 3.1470391233816017 1.3458906330944957 5.033987449592371 3.5653625929927926 5.551570491962854 5.034463814168669 1.1511301309849526 3.703020567902866 2.9376043575264266
71 710 0 0 0 3.142468393412986 1.3938741254995741 4.991505480564621 3.5778778799095767 5.619423321872046 5.005593431452028 1.14987091983004 3.713856893447401 2.9467014026809033
72 720 0 0 0 3.144967468762136 1.3931762995777932 5.039665743486226 3.674282067009246 5.565628869604832 5.042651102080107 1.096894286036316 3.6877547763260763 2.9278070801137916
73 730 0 0 0 3.1361576196481313 1.3871677233876962 5.086614805855967 3.6644312897201217 5.502808717699494 5.093181958275478 1.1257950360597668 3.7297463089917513 2.9301993809261844
74 740 0 0 0 3.151222194063794 1.4046420631549617 5.088536258845359 3.6543455445672164 5.526514649148161 5.091772635063206 1.1259926268206721 3.7597198438617445 2.9269025918974894
75 750 0 0 0 3.1526347691601155 1.3900292639226508 5.106891506959977 3.646266423942734 5.56699391438513 5.104405405267132 1.1337851559517786 3.7174957989860755 2.9311255856403338
76 760 0 0 0 3.1473813393916985 1.4042353012786501 5.132115414511148 3.6759764365492225 5.533179228757472 5.127355434815863 1.1157117605728555 3.752650383905097 2.9310378219363193
77 770 0 0 0 3.1410493921315603 1.357318316968785 5.124933508631642 3.6920825242558317 5.51431659183499 5.122583637698421 1.0401216145183565 3.711900779048581 2.9429702287495996
78 780 0 0 0 3.1436159073820162 1.3557887257114893 5.125736066589728 3.701763082222241 5.53483601651634 5.1284508834499265 1.0288619287303065 3.6820494869362745 2.9428566369967006
79 790 0 0 0 3.146348776810195 1.3736887393282942 5.108768913062829 3.6652823797895415 5.526990804710951 5.109111392254399 1.0872105674881438 3.6910276566895144 2.9377180946427717
80 800 0 0 0 3.1428141306393087 1.349075789373472 5.105645664740826 3.6816872775509775 5.500670613637743 5.102800041980756 1.0519843811965441 3.6991500266643986 2.9380982679767884
80 800 0 0 0 3.1428141306393087 1.349075789373472 5.105645664740826 3.6816872775509775 5.500670613637743 5.102800041980756 1.0519843811965441 3.6991500266643986 2.9380982679767884
