Shots: 50000
a, c= SPSA.calibrate(
        loss=lambda x: calculate_cost_function_sampling(x,shots,coefficient_set_2,gate_set_2,cost_history_SPSA),
        initial_point=x0,
        c=0.2,                 # Force start c = 0.2
        target_magnitude=0.35, # Force start step size ≈ 0.35
        stability_constant=0
    )
{   'fun': 0.06322566499892035,
    'jac': None,
    'nfev': 541,
    'nit': 180,
    'njev': None,
    'x': array([3.27687301, 5.51461997, 4.39133129, 3.08644882, 3.22021084,
       0.11813821, 1.79506773, 3.12461093, 2.27023903])}
Best x Found (Tracked by Callback): [3.27687301 5.51461997 4.39133129 3.08644882 3.22021084 0.11813821
 1.79506773 3.12461093 2.27023903]
Best Cost Found (Tracked by Callback): 0.022162480198974044

0.083715 (Num: 0.104766 / Denom: 0.114338)
0.107053 (Num: 0.069126 / Denom: 0.077414)
0.172476 (Num: 0.152864 / Denom: 0.184725)
0.089877 (Num: 0.096065 / Denom: 0.105551)
0.121281 (Num: 0.115476 / Denom: 0.131414)
0.147243 (Num: 0.096849 / Denom: 0.113572)
0.074112 (Num: 0.109519 / Denom: 0.118286)
0.139307 (Num: 0.101979 / Denom: 0.118485)
0.192187 (Num: 0.107100 / Denom: 0.132580)
0.074517 (Num: 0.107150 / Denom: 0.115778)
0.499516 (Num: 0.055760 / Denom: 0.111412)
0.344764 (Num: 0.162084 / Denom: 0.247367)
0.163588 (Num: 0.124363 / Denom: 0.148686)
0.053241 (Num: 0.050095 / Denom: 0.052912)
0.148306 (Num: 0.183900 / Denom: 0.215922)
0.043583 (Num: 0.088386 / Denom: 0.092414)
0.057942 (Num: 0.097168 / Denom: 0.103144)
0.140331 (Num: 0.078676 / Denom: 0.091518)
0.063891 (Num: 0.088419 / Denom: 0.094454)
0.208979 (Num: 0.096653 / Denom: 0.122188)
0.283866 (Num: 0.066098 / Denom: 0.092298)
0.116231 (Num: 0.087995 / Denom: 0.099568)
0.219034 (Num: 0.053552 / Denom: 0.068572)
0.173853 (Num: 0.120390 / Denom: 0.145725)
0.077923 (Num: 0.094392 / Denom: 0.102369)
0.291876 (Num: 0.047218 / Denom: 0.066681)
0.231084 (Num: 0.116741 / Denom: 0.151826)
0.083854 (Num: 0.094919 / Denom: 0.103607)
0.406540 (Num: 0.074456 / Denom: 0.125462)
0.349330 (Num: 0.107398 / Denom: 0.165057)
0.072773 (Num: 0.090807 / Denom: 0.097934)
0.207074 (Num: 0.086117 / Denom: 0.108606)
0.207098 (Num: 0.074879 / Denom: 0.094437)
0.051817 (Num: 0.087502 / Denom: 0.092284)
0.069958 (Num: 0.058679 / Denom: 0.063093)
0.168237 (Num: 0.121570 / Denom: 0.146159)
0.082734 (Num: 0.076246 / Denom: 0.083123)
0.119370 (Num: 0.087805 / Denom: 0.099707)
0.134399 (Num: 0.084113 / Denom: 0.097173)
0.040683 (Num: 0.088005 / Denom: 0.091737)
0.249527 (Num: 0.064788 / Denom: 0.086330)
0.189084 (Num: 0.103177 / Denom: 0.127235)
0.078245 (Num: 0.090607 / Denom: 0.098298)
0.538114 (Num: 0.042772 / Denom: 0.092603)
0.304164 (Num: 0.146872 / Denom: 0.211072)
0.124575 (Num: 0.103214 / Denom: 0.117902)
0.203496 (Num: 0.061205 / Denom: 0.076842)
0.173450 (Num: 0.094998 / Denom: 0.114933)
0.032700 (Num: 0.091170 / Denom: 0.094252)
0.109197 (Num: 0.087353 / Denom: 0.098061)
0.120898 (Num: 0.090919 / Denom: 0.103422)
0.087007 (Num: 0.087463 / Denom: 0.095798)
0.188950 (Num: 0.086127 / Denom: 0.106192)
0.152191 (Num: 0.088751 / Denom: 0.104682)
0.089134 (Num: 0.088942 / Denom: 0.097646)
0.506263 (Num: 0.031054 / Denom: 0.062896)
0.222991 (Num: 0.143680 / Denom: 0.184914)
0.118578 (Num: 0.106477 / Denom: 0.120801)
0.147601 (Num: 0.080989 / Denom: 0.095013)
0.106339 (Num: 0.096600 / Denom: 0.108095)
0.055392 (Num: 0.090879 / Denom: 0.096208)
0.159856 (Num: 0.040012 / Denom: 0.047625)
0.165863 (Num: 0.152903 / Denom: 0.183306)
0.063693 (Num: 0.086442 / Denom: 0.092322)
0.205090 (Num: 0.094192 / Denom: 0.118494)
0.182171 (Num: 0.080762 / Denom: 0.098752)
0.070093 (Num: 0.087333 / Denom: 0.093916)
0.110996 (Num: 0.081471 / Denom: 0.091643)
0.132274 (Num: 0.093893 / Denom: 0.108206)
0.047363 (Num: 0.088963 / Denom: 0.093386)
0.194822 (Num: 0.118053 / Denom: 0.146618)
0.278043 (Num: 0.061015 / Denom: 0.084513)
0.071155 (Num: 0.096674 / Denom: 0.104080)
0.189645 (Num: 0.055789 / Denom: 0.068846)
0.124954 (Num: 0.114730 / Denom: 0.131114)
0.071892 (Num: 0.096386 / Denom: 0.103852)
0.210200 (Num: 0.048212 / Denom: 0.061043)
0.147813 (Num: 0.134597 / Denom: 0.157943)
0.070309 (Num: 0.099585 / Denom: 0.107116)
0.200263 (Num: 0.094743 / Denom: 0.118468)
0.172250 (Num: 0.065041 / Denom: 0.078575)
0.063481 (Num: 0.087460 / Denom: 0.093388)
0.562839 (Num: 0.039910 / Denom: 0.091293)
0.335534 (Num: 0.148949 / Denom: 0.224164)
0.101512 (Num: 0.107550 / Denom: 0.119702)
0.203523 (Num: 0.037945 / Denom: 0.047642)
0.207287 (Num: 0.144858 / Denom: 0.182738)
0.072059 (Num: 0.087850 / Denom: 0.094672)
0.148503 (Num: 0.115303 / Denom: 0.135412)
0.151740 (Num: 0.059506 / Denom: 0.070151)
0.047072 (Num: 0.090419 / Denom: 0.094886)
0.390148 (Num: 0.074111 / Denom: 0.121523)
0.349012 (Num: 0.116248 / Denom: 0.178571)
0.098222 (Num: 0.089738 / Denom: 0.099513)
0.250590 (Num: 0.174942 / Denom: 0.233440)
0.511476 (Num: 0.031403 / Denom: 0.064281)
0.115243 (Num: 0.110491 / Denom: 0.124883)
0.148423 (Num: 0.133060 / Denom: 0.156251)
0.140010 (Num: 0.052571 / Denom: 0.061130)
0.077214 (Num: 0.087074 / Denom: 0.094360)
0.141129 (Num: 0.089097 / Denom: 0.103737)
0.132685 (Num: 0.085709 / Denom: 0.098822)
0.065984 (Num: 0.089736 / Denom: 0.096076)
-0.071338 (Num: 0.045111 / Denom: 0.042107)
0.135322 (Num: 0.148588 / Denom: 0.171842)
0.054087 (Num: 0.072741 / Denom: 0.076900)
0.229459 (Num: 0.097108 / Denom: 0.126026)
0.288523 (Num: 0.072695 / Denom: 0.102174)
0.093295 (Num: 0.088653 / Denom: 0.097775)
0.166759 (Num: 0.122626 / Denom: 0.147167)
0.101113 (Num: 0.059524 / Denom: 0.066220)
0.090784 (Num: 0.079049 / Denom: 0.086942)
0.192297 (Num: 0.039651 / Denom: 0.049091)
0.172790 (Num: 0.141492 / Denom: 0.171047)
0.084491 (Num: 0.091634 / Denom: 0.100091)
0.145141 (Num: 0.105194 / Denom: 0.123054)
0.236995 (Num: 0.070567 / Denom: 0.092486)
0.091315 (Num: 0.092799 / Denom: 0.102124)
0.224560 (Num: 0.099815 / Denom: 0.128721)
0.256758 (Num: 0.068671 / Denom: 0.092394)
0.081825 (Num: 0.089777 / Denom: 0.097778)
0.220021 (Num: 0.082524 / Denom: 0.105803)
0.155652 (Num: 0.089239 / Denom: 0.105690)
0.061802 (Num: 0.089661 / Denom: 0.095567)
0.092242 (Num: 0.084403 / Denom: 0.092980)
0.092097 (Num: 0.097569 / Denom: 0.107466)
0.063106 (Num: 0.089116 / Denom: 0.095118)
0.172762 (Num: 0.106828 / Denom: 0.129138)
0.221039 (Num: 0.068737 / Denom: 0.088242)
0.050068 (Num: 0.094296 / Denom: 0.099266)
0.159251 (Num: 0.123715 / Denom: 0.147148)
0.158823 (Num: 0.055307 / Denom: 0.065750)
0.078889 (Num: 0.086903 / Denom: 0.094346)
0.165928 (Num: 0.073470 / Denom: 0.088086)
0.135061 (Num: 0.108747 / Denom: 0.125728)
0.040633 (Num: 0.091668 / Denom: 0.095550)
0.162608 (Num: 0.154743 / Denom: 0.184792)
0.400810 (Num: 0.039361 / Denom: 0.065690)
0.099109 (Num: 0.110043 / Denom: 0.122150)
0.426481 (Num: 0.037563 / Denom: 0.065495)
0.223416 (Num: 0.147011 / Denom: 0.189304)
0.099948 (Num: 0.106532 / Denom: 0.118362)
0.202528 (Num: 0.069483 / Denom: 0.087129)
0.168332 (Num: 0.113977 / Denom: 0.137046)
0.090174 (Num: 0.092378 / Denom: 0.101534)
0.135881 (Num: 0.129708 / Denom: 0.150105)
0.240220 (Num: 0.054510 / Denom: 0.071745)
0.079427 (Num: 0.100636 / Denom: 0.109319)
0.151936 (Num: 0.112196 / Denom: 0.132297)
0.157677 (Num: 0.073298 / Denom: 0.087018)
0.052805 (Num: 0.092198 / Denom: 0.097338)
0.438212 (Num: 0.038105 / Denom: 0.067828)
0.216673 (Num: 0.143312 / Denom: 0.182954)
0.092889 (Num: 0.106810 / Denom: 0.117748)
0.215569 (Num: 0.107916 / Denom: 0.137572)
0.234885 (Num: 0.070325 / Denom: 0.091914)
0.085182 (Num: 0.089984 / Denom: 0.098363)
0.192878 (Num: 0.107555 / Denom: 0.133257)
0.252242 (Num: 0.069281 / Denom: 0.092651)
0.040383 (Num: 0.096590 / Denom: 0.100655)
0.198799 (Num: 0.104337 / Denom: 0.130226)
0.206150 (Num: 0.079244 / Denom: 0.099822)
0.075901 (Num: 0.095588 / Denom: 0.103439)
0.027359 (Num: 0.059429 / Denom: 0.061101)
0.163938 (Num: 0.138644 / Denom: 0.165830)
0.022162 (Num: 0.085235 / Denom: 0.087167)
0.063226 (Num: 0.083281 / Denom: 0.088902)
0.063226 (Num: 0.083281 / Denom: 0.088902)

